TweetAt,Sentiment
2020-04-12,Extremely Negative
2020-04-12,Neutral
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Extremely Negative
2020-04-12,Extremely Negative
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Extremely Negative
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Extremely Negative
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Neutral
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Extremely Negative
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Extremely Positive
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Extremely Negative
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Extremely Positive
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Negative
2020-04-12,Neutral
2020-04-12,Negative
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Extremely Negative
2020-04-12,Negative
2020-04-12,Extremely Positive
2020-04-12,Neutral
2020-04-12,Extremely Positive
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Positive
2020-04-12,Extremely Negative
2020-04-12,Extremely Negative
2020-04-12,Positive
2020-04-12,Positive
2020-04-12,Neutral
2020-04-12,Positive
2020-04-12,Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
