Date,TargetGroup,Vaccine,Doses,Count
2022-08-15,Age80+,UNK,DoseAdditional,18764
2022-08-15,ALL,UNK,DoseAdditional,6335
2023-03-13,ALL,UNK,DoseAdditional,1723
2023-03-13,ALL,UNK,DoseAdditional,5264
2023-03-13,ALL,UNK,DoseAdditional,26
2023-03-13,AgeUNK,UNK,DoseAdditional,0
2023-03-13,ALL,UNK,DoseAdditional,0
2022-09-19,Age<18,UNK,DoseAdditional,252
2022-09-19,Age<18,UNK,DoseAdditional,76
2022-09-19,Age<18,UNK,DoseAdditional,7
2022-09-19,Age<18,UNK,DoseAdditional,3
2022-04-18,Age<18,UNK,DoseAdditional,259
2022-04-18,Age<18,UNK,DoseAdditional,384
2022-04-18,Age<18,UNK,DoseAdditional,349
2022-04-18,Age<18,UNK,DoseAdditional,17
2022-09-19,ALL,UNK,DoseAdditional,117
2022-09-19,Age70_79,UNK,DoseAdditional,39344
2022-09-19,Age25_49,UNK,DoseAdditional,13610
2022-09-19,ALL,NVXD,DoseAdditional,75
2022-09-19,ALL,MOD,DoseAdditional,3502
2022-04-18,ALL,UNK,DoseAdditional,4205
2022-04-11,Age80+,UNK,DoseAdditional,7475
2022-04-11,Age80+,UNK,DoseAdditional,13097
2022-04-11,Age80+,UNK,DoseAdditional,6462
2022-04-11,Age80+,UNK,DoseAdditional,6370
2022-04-11,Age70_79,UNK,DoseAdditional,8256
2022-04-11,Age50_59,UNK,DoseAdditional,927
2022-04-11,Age50_59,UNK,DoseAdditional,549
2022-04-11,Age50_59,UNK,DoseAdditional,59
2022-09-12,Age70_79,UNK,DoseAdditional,21
2022-09-12,Age60_69,UNK,DoseAdditional,2206
2022-09-12,Age60_69,UNK,DoseAdditional,4552
2022-09-12,Age60_69,UNK,DoseAdditional,3718
2022-09-12,Age60_69,UNK,DoseAdditional,1985
2022-09-12,Age50_59,UNK,DoseAdditional,179
2022-09-12,Age50_59,UNK,DoseAdditional,1526
2022-09-12,Age50_59,UNK,DoseAdditional,968
2022-09-12,Age50_59,UNK,DoseAdditional,1413
2022-09-12,Age50_59,UNK,DoseAdditional,692
2022-04-11,Age<18,UNK,DoseAdditional,149
2022-04-11,Age<18,UNK,DoseAdditional,20
2022-04-11,Age<18,UNK,DoseAdditional,23
2022-09-12,Age25_49,UNK,DoseAdditional,2598
2022-09-12,Age25_49,UNK,DoseAdditional,26
2022-09-12,Age18_24,UNK,DoseAdditional,211
2022-09-12,Age18_24,UNK,DoseAdditional,197
2022-09-12,Age18_24,UNK,DoseAdditional,77
2022-09-12,Age18_24,UNK,DoseAdditional,13
2022-09-12,Age18_24,UNK,DoseAdditional,10
2022-09-12,Age<18,UNK,DoseAdditional,103
2022-09-12,Age<18,UNK,DoseAdditional,210
2022-09-12,Age<18,UNK,DoseAdditional,83
2022-04-11,Age25_49,UNK,DoseAdditional,34267
2022-04-11,ALL,NVXD,DoseAdditional,120
2022-04-11,ALL,MOD,DoseAdditional,18858
2022-04-04,Age80+,UNK,DoseAdditional,608
2022-09-12,ALL,UNK,DoseAdditional,16907
2022-09-12,ALL,UNK,DoseAdditional,74
2022-09-12,AgeUNK,UNK,DoseAdditional,0
2022-09-12,ALL,MODBA.1,DoseAdditional,0
2022-04-11,Age50_59,UNK,DoseAdditional,114
2022-09-12,ALL,JANSS,DoseAdditional,3
2022-09-12,ALL,COM,DoseAdditional,128286
2022-09-05,Age80+,UNK,DoseAdditional,48
2022-09-05,Age80+,UNK,DoseAdditional,1808
2022-09-05,Age80+,UNK,DoseAdditional,1332
2022-09-05,Age80+,UNK,DoseAdditional,37
2022-04-04,Age80+,UNK,DoseAdditional,14570
2022-04-04,Age80+,UNK,DoseAdditional,8531
2022-04-04,Age80+,UNK,DoseAdditional,9023
2022-04-04,Age80+,UNK,DoseAdditional,73
2022-09-05,Age70_79,UNK,DoseAdditional,10
2022-09-05,Age60_69,UNK,DoseAdditional,393
2022-09-05,Age60_69,UNK,DoseAdditional,5440
2022-09-05,Age60_69,UNK,DoseAdditional,3957
2022-09-05,Age60_69,UNK,DoseAdditional,7
2022-08-22,Age18_24,UNK,DoseAdditional,40
2022-08-22,Age<18,UNK,DoseAdditional,164
2022-08-22,Age<18,UNK,DoseAdditional,196
2022-08-22,Age<18,UNK,DoseAdditional,203
2022-08-22,Age<18,UNK,DoseAdditional,87
2022-08-22,ALL,UNK,DoseAdditional,2080
2022-08-22,ALL,UNK,DoseAdditional,15057
2022-08-22,ALL,UNK,DoseAdditional,9421
2022-08-22,ALL,UNK,DoseAdditional,13223
2022-08-22,ALL,UNK,DoseAdditional,7295
2021-02-22,Age70_79,UNK,DoseAdditional,0
2021-02-22,Age70_79,UNK,DoseAdditional,0
2023-03-20,Age<18,UNK,DoseAdditional,786
2023-03-20,ALL,SGSK,DoseAdditional,124
2023-03-13,AgeUNK,UNK,DoseAdditional,0
2023-03-13,Age80+,UNK,DoseAdditional,245
2023-03-13,Age80+,UNK,DoseAdditional,618
2022-06-13,Age70_79,UNK,DoseAdditional,10
2022-06-13,Age60_69,UNK,DoseAdditional,9248
2022-06-13,Age60_69,UNK,DoseAdditional,5082
2022-06-13,Age25_49,UNK,DoseAdditional,690
2022-06-13,Age25_49,UNK,DoseAdditional,342
2022-06-13,Age25_49,UNK,DoseAdditional,99
2022-06-13,Age18_24,UNK,DoseAdditional,18
2022-06-13,Age18_24,UNK,DoseAdditional,527
2022-06-13,Age18_24,UNK,DoseAdditional,195
2021-09-27,Age50_59,UNK,DoseAdditional,197
2021-09-27,Age60_69,UNK,DoseAdditional,48
2021-09-27,Age60_69,UNK,DoseAdditional,5071
2023-03-20,ALL,UNK,DoseAdditional,2916
2023-03-20,ALL,UNK,DoseAdditional,50
2023-03-20,Age<18,UNK,DoseAdditional,2
2021-09-27,Age70_79,UNK,DoseAdditional,370
2021-09-27,Age70_79,UNK,DoseAdditional,4425
2021-09-27,Age70_79,UNK,DoseAdditional,8762
2021-09-27,Age70_79,UNK,DoseAdditional,5777
2021-09-27,Age80+,UNK,DoseAdditional,98
2021-09-27,Age80+,UNK,DoseAdditional,1
2021-09-27,Age80+,UNK,DoseAdditional,8155
2021-09-27,Age80+,UNK,DoseAdditional,13644
2021-09-27,Age80+,UNK,DoseAdditional,17032
2021-10-04,ALL,NVXD,DoseAdditional,0
2021-10-04,ALL,SGSK,DoseAdditional,0
2023-03-20,Age25_49,UNK,DoseAdditional,369
2023-03-20,Age25_49,UNK,DoseAdditional,168
2023-03-20,Age50_59,UNK,DoseAdditional,4
2021-10-04,ALL,UNK,DoseAdditional,16829
2021-10-04,ALL,UNK,DoseAdditional,35457
2021-10-04,ALL,UNK,DoseAdditional,20051
2021-10-04,ALL,UNK,DoseAdditional,43277
2021-08-16,Age<18,UNK,DoseAdditional,0
2021-08-16,Age<18,UNK,DoseAdditional,0
2021-11-08,Age60_69,UNK,DoseAdditional,8206
2021-11-08,Age60_69,UNK,DoseAdditional,7348
2021-11-08,Age60_69,UNK,DoseAdditional,15136
2023-02-06,Age80+,UNK,DoseAdditional,1106
2023-02-06,Age80+,UNK,DoseAdditional,1652
2023-02-06,Age80+,UNK,DoseAdditional,85
2023-02-13,ALL,MOD,DoseAdditional,28
2023-02-13,ALL,UNK,DoseAdditional,0
2023-02-13,Age25_49,UNK,DoseAdditional,8916
2023-02-13,Age70_79,UNK,DoseAdditional,21296
2023-02-13,ALL,UNK,DoseAdditional,65
2021-01-18,Age50_59,UNK,DoseAdditional,0
2021-01-18,Age50_59,UNK,DoseAdditional,0
2021-01-18,Age50_59,UNK,DoseAdditional,0
2021-01-18,Age80+,UNK,DoseAdditional,0
2021-01-18,Age80+,UNK,DoseAdditional,0
2021-01-18,Age80+,UNK,DoseAdditional,0
2023-02-13,Age<18,UNK,DoseAdditional,162
2023-02-13,Age<18,UNK,DoseAdditional,24
2023-02-13,Age18_24,UNK,DoseAdditional,4
2023-02-13,Age18_24,UNK,DoseAdditional,414
2023-02-13,Age18_24,UNK,DoseAdditional,67
2023-02-13,Age18_24,UNK,DoseAdditional,121
2023-02-13,Age25_49,UNK,DoseAdditional,16
2023-02-13,Age25_49,UNK,DoseAdditional,57
2021-01-25,Age<18,UNK,DoseAdditional,0
2022-08-15,ALL,UNK,DoseAdditional,12279
2022-08-15,ALL,UNK,DoseAdditional,7971
2022-04-25,Age50_59,UNK,DoseAdditional,1016
2022-04-25,Age60_69,UNK,DoseAdditional,67
2022-06-13,Age18_24,UNK,DoseAdditional,135
2022-06-13,Age18_24,UNK,DoseAdditional,39
2022-06-13,Age<18,UNK,DoseAdditional,443
2022-06-13,Age<18,UNK,DoseAdditional,244
2022-06-13,Age<18,UNK,DoseAdditional,1933
2022-06-13,Age<18,UNK,DoseAdditional,35
2022-10-31,Age80+,UNK,DoseAdditional,3162
2022-10-31,Age80+,UNK,DoseAdditional,3215
2022-10-31,Age80+,UNK,DoseAdditional,2262
2022-10-31,Age80+,UNK,DoseAdditional,9
2022-10-31,Age80+,UNK,DoseAdditional,19
2022-10-31,Age70_79,UNK,DoseAdditional,3994
2022-10-31,Age70_79,UNK,DoseAdditional,3404
2022-10-31,Age70_79,UNK,DoseAdditional,8734
2022-10-31,Age70_79,UNK,DoseAdditional,7
2022-10-31,Age60_69,UNK,DoseAdditional,406
2022-06-13,ALL,UNK,DoseAdditional,4527
2022-06-13,ALL,UNK,DoseAdditional,28122
2022-06-13,ALL,UNK,DoseAdditional,10576
2022-06-13,ALL,UNK,DoseAdditional,634
2022-10-31,Age50_59,UNK,DoseAdditional,1645
2022-10-31,Age50_59,UNK,DoseAdditional,999
2021-01-25,Age<18,UNK,DoseAdditional,0
2021-01-25,Age<18,UNK,DoseAdditional,0
2021-01-25,Age50_59,UNK,DoseAdditional,0
2023-02-13,Age50_59,UNK,DoseAdditional,12
2022-10-31,Age50_59,UNK,DoseAdditional,22
2022-10-31,Age50_59,UNK,DoseAdditional,16
2022-10-31,Age25_49,UNK,DoseAdditional,1009
2023-02-13,Age50_59,UNK,DoseAdditional,372
2023-02-13,Age50_59,UNK,DoseAdditional,759
2022-10-31,Age25_49,UNK,DoseAdditional,1446
2022-10-31,Age25_49,UNK,DoseAdditional,4138
2022-10-31,Age25_49,UNK,DoseAdditional,16
2022-10-31,Age18_24,UNK,DoseAdditional,143
2022-10-31,Age18_24,UNK,DoseAdditional,277
2022-06-13,ALL,UNK,DoseAdditional,519
2022-06-13,Age80+,UNK,DoseAdditional,31913
2022-06-06,Age70_79,UNK,DoseAdditional,4070
2022-06-06,Age70_79,UNK,DoseAdditional,5638
2022-10-31,Age<18,UNK,DoseAdditional,170
2022-10-31,Age<18,UNK,DoseAdditional,121
2022-10-31,Age<18,UNK,DoseAdditional,88
2022-10-31,Age<18,UNK,DoseAdditional,9
2022-10-31,ALL,UNK,DoseAdditional,14138
2022-10-31,ALL,UNK,DoseAdditional,21497
2022-10-31,ALL,UNK,DoseAdditional,17796
2022-10-31,ALL,UNK,DoseAdditional,8992
2022-10-31,AgeUNK,UNK,DoseAdditional,0
2022-06-06,Age70_79,UNK,DoseAdditional,128
2022-06-06,Age60_69,UNK,DoseAdditional,184
2023-03-13,Age80+,UNK,DoseAdditional,423
2023-03-13,Age80+,UNK,DoseAdditional,241
2023-03-13,Age70_79,UNK,DoseAdditional,74
2023-03-13,Age70_79,UNK,DoseAdditional,847
2023-03-13,Age70_79,UNK,DoseAdditional,495
2021-02-22,Age25_49,UNK,DoseAdditional,0
2021-02-22,Age25_49,UNK,DoseAdditional,0
2021-02-22,Age25_49,UNK,DoseAdditional,0
2021-02-22,ALL,UNK,DoseAdditional,0
2023-03-13,Age60_69,UNK,DoseAdditional,550
2023-03-13,Age60_69,UNK,DoseAdditional,536
2023-03-13,Age60_69,UNK,DoseAdditional,1222
2023-03-13,Age50_59,UNK,DoseAdditional,401
2023-03-13,Age50_59,UNK,DoseAdditional,370
2023-03-13,Age50_59,UNK,DoseAdditional,146
2023-03-13,Age50_59,UNK,DoseAdditional,8
2023-03-13,Age50_59,UNK,DoseAdditional,2
2023-03-13,Age25_49,UNK,DoseAdditional,158
2023-03-13,Age25_49,UNK,DoseAdditional,384
2021-02-22,ALL,UNK,DoseAdditional,0
2021-02-22,ALL,UNK,DoseAdditional,0
2021-02-15,Age70_79,UNK,DoseAdditional,0
2021-02-15,Age70_79,UNK,DoseAdditional,0
2023-03-13,Age18_24,UNK,DoseAdditional,35
2023-03-13,Age18_24,UNK,DoseAdditional,207
2023-03-13,Age18_24,UNK,DoseAdditional,4
2023-03-13,Age<18,UNK,DoseAdditional,27
2023-03-13,Age<18,UNK,DoseAdditional,44
2023-03-13,Age<18,UNK,DoseAdditional,22
2023-03-13,Age<18,UNK,DoseAdditional,9
2023-03-13,Age<18,UNK,DoseAdditional,0
2023-03-13,ALL,UNK,DoseAdditional,33
2021-02-15,Age70_79,UNK,DoseAdditional,0
2021-02-15,Age25_49,UNK,DoseAdditional,0
2022-04-25,Age60_69,UNK,DoseAdditional,5120
2022-04-25,Age60_69,UNK,DoseAdditional,1608
2022-04-25,Age60_69,UNK,DoseAdditional,1688
2022-04-25,Age60_69,UNK,DoseAdditional,2378
2022-04-25,Age60_69,UNK,DoseAdditional,151
2022-04-25,Age70_79,UNK,DoseAdditional,3390
2022-04-25,Age70_79,UNK,DoseAdditional,5868
2022-04-25,Age70_79,UNK,DoseAdditional,4117
2022-08-15,Age18_24,UNK,DoseAdditional,207
2022-08-15,Age18_24,UNK,DoseAdditional,4
2022-08-15,Age25_49,UNK,DoseAdditional,23
2022-04-25,Age80+,UNK,DoseAdditional,7861
2022-04-25,Age80+,UNK,DoseAdditional,9279
2022-04-25,Age80+,UNK,DoseAdditional,6880
2022-04-25,AgeUNK,UNK,DoseAdditional,0
2022-05-02,ALL,SGSK,DoseAdditional,0
2022-05-02,Age<18,UNK,DoseAdditional,4940
2022-05-02,Age50_59,UNK,DoseAdditional,14304
2022-05-02,Age80+,UNK,DoseAdditional,74063
2022-05-02,ALL,UNK,DoseAdditional,573
2022-05-02,ALL,UNK,DoseAdditional,12544
2022-05-02,ALL,UNK,DoseAdditional,28564
2022-08-15,Age25_49,UNK,DoseAdditional,498
2022-08-15,Age60_69,UNK,DoseAdditional,44
2022-08-15,Age70_79,UNK,DoseAdditional,29
2022-08-15,Age70_79,UNK,DoseAdditional,5
2022-08-22,Age18_24,UNK,DoseAdditional,3409
2022-08-22,ALL,UNK,DoseAdditional,146
2022-08-22,ALL,UNK,DoseAdditional,177
2022-08-22,ALL,UNK,DoseAdditional,6388
2022-08-22,Age18_24,UNK,DoseAdditional,160
2022-05-02,Age18_24,UNK,DoseAdditional,24
2022-05-02,Age25_49,UNK,DoseAdditional,130
2022-05-02,Age25_49,UNK,DoseAdditional,400
2022-05-02,Age25_49,UNK,DoseAdditional,960
2022-05-02,Age25_49,UNK,DoseAdditional,3756
2022-08-22,Age18_24,UNK,DoseAdditional,347
2022-08-22,Age18_24,UNK,DoseAdditional,170
2022-08-22,Age60_69,UNK,DoseAdditional,3307
2022-08-22,Age60_69,UNK,DoseAdditional,4654
2022-05-02,Age50_59,UNK,DoseAdditional,638
2022-05-02,Age60_69,UNK,DoseAdditional,91
2022-05-02,Age60_69,UNK,DoseAdditional,380
2023-06-05,Age<18,UNK,DoseAdditional,4
2023-06-05,Age<18,UNK,DoseAdditional,7
2023-06-05,Age<18,UNK,DoseAdditional,20
2023-06-05,Age25_49,UNK,DoseAdditional,64
2023-06-05,Age25_49,UNK,DoseAdditional,98
2023-04-24,AgeUNK,UNK,DoseAdditional,0
2023-05-01,Age<18,UNK,DoseAdditional,105
2021-02-15,Age25_49,UNK,DoseAdditional,0
2021-02-15,Age25_49,UNK,DoseAdditional,0
2021-02-15,Age25_49,UNK,DoseAdditional,0
2023-03-13,Age25_49,UNK,DoseAdditional,4370
2023-03-13,ALL,NVXD,DoseAdditional,37
2023-03-13,ALL,MOD,DoseAdditional,18
2023-03-06,Age80+,UNK,DoseAdditional,53
2023-03-06,Age80+,UNK,DoseAdditional,691
2023-03-06,Age80+,UNK,DoseAdditional,291
2023-03-06,Age80+,UNK,DoseAdditional,0
2023-03-06,Age80+,UNK,DoseAdditional,2
2023-03-06,Age70_79,UNK,DoseAdditional,7
2023-03-06,Age70_79,UNK,DoseAdditional,794
2023-03-06,Age70_79,UNK,DoseAdditional,735
2021-02-15,Age25_49,UNK,DoseAdditional,0
2021-02-15,Age18_24,UNK,DoseAdditional,0
2021-02-15,Age18_24,UNK,DoseAdditional,0
2023-03-06,Age60_69,UNK,DoseAdditional,1207
2023-03-06,Age60_69,UNK,DoseAdditional,905
2022-06-06,Age25_49,UNK,DoseAdditional,614
2022-06-06,Age25_49,UNK,DoseAdditional,1918
2022-06-06,Age25_49,UNK,DoseAdditional,726
2022-10-24,Age80+,UNK,DoseAdditional,6364
2022-06-06,Age25_49,UNK,DoseAdditional,582
2022-06-06,Age18_24,UNK,DoseAdditional,552
2022-06-06,ALL,UNK,DoseAdditional,10403
2022-06-06,ALL,UNK,DoseAdditional,2196
2022-06-06,ALL,UNK,DoseAdditional,459
2022-05-30,Age70_79,UNK,DoseAdditional,170
2022-05-30,Age70_79,UNK,DoseAdditional,6602
2022-05-30,Age70_79,UNK,DoseAdditional,3777
2022-05-30,Age70_79,UNK,DoseAdditional,407
2022-05-30,Age70_79,UNK,DoseAdditional,138
2022-05-30,Age25_49,UNK,DoseAdditional,922
2022-05-30,Age25_49,UNK,DoseAdditional,786
2022-05-30,Age25_49,UNK,DoseAdditional,159
2022-10-24,Age60_69,UNK,DoseAdditional,34
2022-10-24,Age50_59,UNK,DoseAdditional,1945
2022-10-24,Age50_59,UNK,DoseAdditional,1782
2022-10-24,Age50_59,UNK,DoseAdditional,5589
2022-10-24,Age50_59,UNK,DoseAdditional,13
2022-10-24,Age25_49,UNK,DoseAdditional,618
2022-10-24,Age25_49,UNK,DoseAdditional,2081
2022-10-24,Age25_49,UNK,DoseAdditional,886
2022-10-24,Age25_49,UNK,DoseAdditional,84
2022-05-30,ALL,UNK,DoseAdditional,12781
2022-05-30,ALL,UNK,DoseAdditional,11392
2022-05-30,ALL,UNK,DoseAdditional,43082
2022-05-30,ALL,UNK,DoseAdditional,369
2022-05-23,Age70_79,UNK,DoseAdditional,2914
2022-10-24,Age18_24,UNK,DoseAdditional,16
2022-10-24,Age<18,UNK,DoseAdditional,131
2022-10-24,Age<18,UNK,DoseAdditional,199
2022-10-24,Age<18,UNK,DoseAdditional,363
2022-10-24,Age<18,UNK,DoseAdditional,3
2022-10-24,ALL,UNK,DoseAdditional,2470
2022-10-24,ALL,UNK,DoseAdditional,37346
2022-10-24,ALL,UNK,DoseAdditional,19395
2022-10-24,ALL,UNK,DoseAdditional,147
2022-10-24,ALL,UNK,DoseAdditional,139
2022-05-23,Age70_79,UNK,DoseAdditional,2973
2022-05-23,Age70_79,UNK,DoseAdditional,9163
2022-05-23,Age70_79,UNK,DoseAdditional,25
2022-08-22,Age80+,UNK,DoseAdditional,21231
2022-08-22,Age50_59,UNK,DoseAdditional,15272
2022-08-22,Age<18,UNK,DoseAdditional,2380
2022-08-15,Age70_79,UNK,DoseAdditional,1912
2022-08-15,Age70_79,UNK,DoseAdditional,144
2022-08-15,Age70_79,UNK,DoseAdditional,36
2022-08-15,Age60_69,UNK,DoseAdditional,3411
2022-08-15,Age25_49,UNK,DoseAdditional,419
2023-01-30,Age50_59,UNK,DoseAdditional,2168
2023-01-30,Age50_59,UNK,DoseAdditional,3796
2023-01-30,Age50_59,UNK,DoseAdditional,12
2023-01-30,Age25_49,UNK,DoseAdditional,482
2023-01-30,Age25_49,UNK,DoseAdditional,1736
2023-01-30,Age25_49,UNK,DoseAdditional,988
2023-01-30,Age25_49,UNK,DoseAdditional,15
2023-01-30,Age25_49,UNK,DoseAdditional,27
2023-01-30,Age18_24,UNK,DoseAdditional,20
2023-01-30,Age18_24,UNK,DoseAdditional,222
2022-08-15,Age25_49,UNK,DoseAdditional,165
2022-08-15,Age25_49,UNK,DoseAdditional,49
2022-08-15,Age18_24,UNK,DoseAdditional,255
2022-08-15,ALL,UNK,DoseAdditional,781
2023-01-30,Age<18,UNK,DoseAdditional,121
2023-01-30,Age<18,UNK,DoseAdditional,86
2023-01-30,Age<18,UNK,DoseAdditional,54
2023-01-30,ALL,UNK,DoseAdditional,1335
2023-01-30,ALL,UNK,DoseAdditional,16159
2023-01-30,ALL,UNK,DoseAdditional,10600
2023-01-30,ALL,UNK,DoseAdditional,14592
2022-08-15,ALL,UNK,DoseAdditional,221
2022-08-15,Age70_79,UNK,DoseAdditional,35819
2022-08-08,Age70_79,UNK,DoseAdditional,3345
2022-08-08,Age70_79,UNK,DoseAdditional,4272
2022-08-08,Age60_69,UNK,DoseAdditional,3062
2022-08-08,Age60_69,UNK,DoseAdditional,7871
2022-08-08,Age25_49,UNK,DoseAdditional,2706
2023-01-23,Age80+,UNK,DoseAdditional,3885
2023-01-23,Age80+,UNK,DoseAdditional,2586
2023-02-13,Age50_59,UNK,DoseAdditional,1139
2022-03-28,Age80+,UNK,DoseAdditional,6297
2022-03-28,Age80+,UNK,DoseAdditional,12540
2023-02-13,Age60_69,UNK,DoseAdditional,3
2023-02-13,Age60_69,UNK,DoseAdditional,3347
2023-02-13,Age60_69,UNK,DoseAdditional,1267
2023-02-13,Age60_69,UNK,DoseAdditional,1415
2023-02-13,Age60_69,UNK,DoseAdditional,1895
2023-02-13,Age70_79,UNK,DoseAdditional,52
2021-01-25,Age50_59,UNK,DoseAdditional,0
2021-01-25,Age50_59,UNK,DoseAdditional,0
2021-01-25,Age80+,UNK,DoseAdditional,0
2021-01-25,Age80+,UNK,DoseAdditional,0
2022-03-28,Age80+,UNK,DoseAdditional,516
2022-04-04,ALL,MOD,DoseAdditional,21922
2022-04-04,ALL,UNK,DoseAdditional,0
2022-04-04,Age25_49,UNK,DoseAdditional,37768
2021-01-25,Age80+,UNK,DoseAdditional,0
2021-02-01,Age<18,UNK,DoseAdditional,0
2023-02-13,Age80+,UNK,DoseAdditional,872
2023-02-13,Age80+,UNK,DoseAdditional,1452
2023-02-13,Age80+,UNK,DoseAdditional,569
2023-02-20,ALL,NVXD,DoseAdditional,84
2023-02-20,ALL,SGSK,DoseAdditional,263
2023-02-20,Age<18,UNK,DoseAdditional,1242
2023-02-20,Age50_59,UNK,DoseAdditional,7883
2023-02-20,Age80+,UNK,DoseAdditional,8795
2022-12-19,Age50_59,UNK,DoseAdditional,3203
2022-12-19,Age50_59,UNK,DoseAdditional,5987
2022-12-19,Age50_59,UNK,DoseAdditional,4272
2022-12-19,Age60_69,UNK,DoseAdditional,91
2021-02-01,Age<18,UNK,DoseAdditional,0
2021-02-01,Age<18,UNK,DoseAdditional,0
2021-02-01,Age<18,UNK,DoseAdditional,0
2021-10-11,Age80+,UNK,DoseAdditional,14369
2021-10-11,Age80+,UNK,DoseAdditional,9095
2021-10-11,Age80+,UNK,DoseAdditional,21162
2021-10-11,Age80+,UNK,DoseAdditional,990
2021-10-18,ALL,MOD,DoseAdditional,11733
2021-10-18,ALL,UNK,DoseAdditional,0
2021-10-18,Age25_49,UNK,DoseAdditional,24976
2022-12-19,Age60_69,UNK,DoseAdditional,14
2022-12-19,Age60_69,UNK,DoseAdditional,4608
2022-12-19,Age60_69,UNK,DoseAdditional,8063
2022-12-19,Age60_69,UNK,DoseAdditional,12555
2021-10-18,Age70_79,UNK,DoseAdditional,196061
2021-10-18,ALL,UNK,DoseAdditional,555
2023-06-05,Age25_49,UNK,DoseAdditional,49
2023-06-05,Age50_59,UNK,DoseAdditional,0
2023-06-05,Age50_59,UNK,DoseAdditional,85
2023-06-05,Age50_59,UNK,DoseAdditional,158
2023-06-05,Age50_59,UNK,DoseAdditional,72
2023-05-01,Age<18,UNK,DoseAdditional,20
2023-05-01,Age<18,UNK,DoseAdditional,28
2023-01-23,Age80+,UNK,DoseAdditional,1427
2023-01-23,Age80+,UNK,DoseAdditional,0
2023-01-23,Age80+,UNK,DoseAdditional,11
2023-01-23,Age70_79,UNK,DoseAdditional,4311
2023-01-23,Age70_79,UNK,DoseAdditional,5245
2023-06-05,Age60_69,UNK,DoseAdditional,1
2021-10-18,Age<18,UNK,DoseAdditional,6
2023-06-05,Age80+,UNK,DoseAdditional,389
2023-06-05,Age80+,UNK,DoseAdditional,700
2023-06-05,Age80+,UNK,DoseAdditional,0
2022-10-31,Age25_49,UNK,DoseAdditional,1058
2023-01-23,Age70_79,UNK,DoseAdditional,3241
2023-01-23,Age70_79,UNK,DoseAdditional,155
2022-08-08,Age25_49,UNK,DoseAdditional,34
2022-08-08,Age18_24,UNK,DoseAdditional,246
2022-10-31,Age25_49,UNK,DoseAdditional,1557
2022-10-31,Age25_49,UNK,DoseAdditional,678
2022-10-31,Age25_49,UNK,DoseAdditional,47
2022-10-31,Age18_24,UNK,DoseAdditional,184
2023-06-05,Age70_79,UNK,DoseAdditional,52
2022-12-12,Age60_69,UNK,DoseAdditional,211342
2022-12-12,Age18_24,UNK,DoseAdditional,8152
2022-12-12,ALL,MODBA.4-5,DoseAdditional,0
2022-12-12,ALL,COM,DoseAdditional,11597
2022-12-05,Age80+,UNK,DoseAdditional,550
2022-08-08,ALL,UNK,DoseAdditional,11164
2022-08-08,ALL,UNK,DoseAdditional,18098
2022-08-08,ALL,UNK,DoseAdditional,133
2023-01-23,Age50_59,UNK,DoseAdditional,266
2022-12-05,Age80+,UNK,DoseAdditional,11508
2022-12-05,Age80+,UNK,DoseAdditional,7767
2021-10-18,Age<18,UNK,DoseAdditional,47
2021-10-18,Age<18,UNK,DoseAdditional,22
2021-10-18,Age18_24,UNK,DoseAdditional,1
2021-10-18,Age18_24,UNK,DoseAdditional,645
2021-10-18,Age18_24,UNK,DoseAdditional,91
2021-10-18,Age18_24,UNK,DoseAdditional,133
2021-10-18,Age25_49,UNK,DoseAdditional,48
2023-06-05,Age60_69,UNK,DoseAdditional,18
2023-01-23,Age50_59,UNK,DoseAdditional,2230
2023-01-23,Age50_59,UNK,DoseAdditional,1017
2023-01-23,Age50_59,UNK,DoseAdditional,5
2023-01-23,Age50_59,UNK,DoseAdditional,25
2023-06-05,Age60_69,UNK,DoseAdditional,182
2022-10-31,Age25_49,UNK,DoseAdditional,1883
2022-10-31,Age50_59,UNK,DoseAdditional,20
2022-10-31,Age50_59,UNK,DoseAdditional,903
2022-10-31,Age50_59,UNK,DoseAdditional,2079
2022-10-31,Age50_59,UNK,DoseAdditional,2169
2022-10-31,Age50_59,UNK,DoseAdditional,1237
2021-10-18,Age50_59,UNK,DoseAdditional,347
2021-10-18,Age60_69,UNK,DoseAdditional,78
2023-01-23,Age25_49,UNK,DoseAdditional,82
2023-01-23,Age25_49,UNK,DoseAdditional,2261
2023-01-23,Age25_49,UNK,DoseAdditional,982
2023-01-23,Age25_49,UNK,DoseAdditional,120
2022-08-08,AgeUNK,UNK,DoseAdditional,0
2022-08-01,Age70_79,UNK,DoseAdditional,6937
2022-08-01,Age70_79,UNK,DoseAdditional,24
2022-08-01,Age60_69,UNK,DoseAdditional,629
2022-08-01,Age25_49,UNK,DoseAdditional,1544
2023-01-23,Age<18,UNK,DoseAdditional,77
2023-01-23,Age<18,UNK,DoseAdditional,187
2023-01-23,Age<18,UNK,DoseAdditional,122
2023-01-23,Age<18,UNK,DoseAdditional,0
2023-01-23,Age<18,UNK,DoseAdditional,4
2023-01-23,ALL,UNK,DoseAdditional,436
2022-08-01,Age25_49,UNK,DoseAdditional,718
2022-08-01,Age25_49,UNK,DoseAdditional,262
2023-03-13,ALL,MODBA.1,DoseAdditional,392
2023-03-13,ALL,JANSS,DoseAdditional,2
2023-03-13,ALL,COM,DoseAdditional,818
2023-06-05,Age25_49,UNK,DoseAdditional,71
